id	string
269348	Cosmic Ray Lance
269349	Cosmic Ray Greatsword
269350	Cosmic Ray Greatsword
269351	Cosmic Ray Greatsword
269352	Cosmic Ray Greatsword
269353	Cosmic Ray Greatsword
269354	Cosmic Ray Greatsword
269355	Cosmic Ray Greatsword
269356	Cosmic Ray Axe
269357	Cosmic Ray Axe
269358	Cosmic Ray Axe
269359	Cosmic Ray Axe
269360	Cosmic Ray Axe
269361	Cosmic Ray Axe
269362	Cosmic Ray Axe
269363	Cosmic Ray Disc
269364	Cosmic Ray Disc
269365	Cosmic Ray Disc
269366	Cosmic Ray Disc
269367	Cosmic Ray Disc
269368	Cosmic Ray Disc
269369	Cosmic Ray Disc
269370	Cosmic Ray Bow
269371	Cosmic Ray Bow
269372	Cosmic Ray Bow
269373	Cosmic Ray Bow
269374	Cosmic Ray Bow
269375	Cosmic Ray Bow
269376	Cosmic Ray Bow
269377	Cosmic Ray Staff
269378	Cosmic Ray Staff
269379	Cosmic Ray Staff
269380	Cosmic Ray Staff
269381	Cosmic Ray Staff
269382	Cosmic Ray Staff
269383	Cosmic Ray Staff
269384	Cosmic Ray Scepter
269385	Cosmic Ray Scepter
269386	Cosmic Ray Scepter
269387	Cosmic Ray Scepter
269388	Cosmic Ray Scepter
269389	Cosmic Ray Scepter
269390	Cosmic Ray Scepter
269391	Cosmic Ray Powerfists
269392	Cosmic Ray Powerfists
269393	Cosmic Ray Powerfists
269394	Cosmic Ray Powerfists
269395	Cosmic Ray Powerfists
269396	Cosmic Ray Powerfists
269397	Cosmic Ray Powerfists
269398	Cosmic Ray Arcannon
269399	Cosmic Ray Arcannon
269400	Cosmic Ray Arcannon
269401	Cosmic Ray Arcannon
269402	Cosmic Ray Arcannon
269403	Cosmic Ray Arcannon
269404	Cosmic Ray Arcannon
269405	Cosmic Ray Runeglaive
269406	Cosmic Ray Runeglaive
269407	Cosmic Ray Runeglaive
269408	Cosmic Ray Runeglaive
269409	Cosmic Ray Runeglaive
269410	Cosmic Ray Runeglaive
269411	Cosmic Ray Runeglaive
269412	Cosmic Ray Scythes
269413	Cosmic Ray Scythes
269414	Cosmic Ray Scythes
269415	Cosmic Ray Scythes
269416	Cosmic Ray Scythes
269417	Cosmic Ray Scythes
269418	Cosmic Ray Scythes
269419	Cosmic Ray Shuriken
269420	Cosmic Ray Shuriken
269421	Cosmic Ray Shuriken
269422	Cosmic Ray Shuriken
269423	Cosmic Ray Shuriken
269424	Cosmic Ray Shuriken
269425	Cosmic Ray Shuriken
269426	Treasure Hunter (Human Male)
269427	Treasure Hunter (Human Male)
269428	Treasure Hunter (Human Male)
269429	Treasure Hunter (Human Male)
269430	Treasure Hunter (Human Male)
269431	Treasure Hunter (Human Male)
269432	Treasure Hunter (Human Male)
269433	Master Treasure Hunter (Human Male)
269434	Master Treasure Hunter (Human Male)
269435	Master Treasure Hunter (Human Male)
269436	Master Treasure Hunter (Human Male)
269437	Master Treasure Hunter (Human Male)
269438	Master Treasure Hunter (Human Male)
269439	Master Treasure Hunter (Human Male)
269440	Dyeable Master Treasure Hunter (Human Male)
269441	Dyeable Master Treasure Hunter (Human Male)
269442	Dyeable Master Treasure Hunter (Human Male)
269443	Dyeable Master Treasure Hunter (Human Male)
269444	Dyeable Master Treasure Hunter (Human Male)
269445	Dyeable Master Treasure Hunter (Human Male)
269446	Dyeable Master Treasure Hunter (Human Male)
269447	Treasure Hunter (Human Female)
269448	Treasure Hunter (Human Female)
269449	Treasure Hunter (Human Female)
269450	Treasure Hunter (Human Female)
269451	Treasure Hunter (Human Female)
269452	Treasure Hunter (Human Female)
269453	Treasure Hunter (Human Female)
269454	Master Treasure Hunter (Human Female)
269455	Master Treasure Hunter (Human Female)
269456	Master Treasure Hunter (Human Female)
269457	Master Treasure Hunter (Human Female)
269458	Master Treasure Hunter (Human Female)
269459	Master Treasure Hunter (Human Female)
269460	Master Treasure Hunter (Human Female)
269461	Dyeable Master Treasure Hunter (Human Female)
269462	Dyeable Master Treasure Hunter (Human Female)
269463	Dyeable Master Treasure Hunter (Human Female)
269464	Dyeable Master Treasure Hunter (Human Female)
269465	Dyeable Master Treasure Hunter (Human Female)
269466	Dyeable Master Treasure Hunter (Human Female)
269467	Dyeable Master Treasure Hunter (Human Female)
269468	Treasure Hunter (High Elf Male)
269469	Treasure Hunter (High Elf Male)
269470	Treasure Hunter (High Elf Male)
269471	Treasure Hunter (High Elf Male)
269472	Treasure Hunter (High Elf Male)
269473	Treasure Hunter (High Elf Male)
269474	Treasure Hunter (High Elf Male)
269475	Master Treasure Hunter (High Elf Male)
269476	Master Treasure Hunter (High Elf Male)
269477	Master Treasure Hunter (High Elf Male)
269478	Master Treasure Hunter (High Elf Male)
269479	Master Treasure Hunter (High Elf Male)
269480	Master Treasure Hunter (High Elf Male)
269481	Master Treasure Hunter (High Elf Male)
269482	Dyeable Master Treasure Hunter (High Elf Male)
269483	Dyeable Master Treasure Hunter (High Elf Male)
269484	Dyeable Master Treasure Hunter (High Elf Male)
269485	Dyeable Master Treasure Hunter (High Elf Male)
269486	Dyeable Master Treasure Hunter (High Elf Male)
269487	Dyeable Master Treasure Hunter (High Elf Male)
269488	Dyeable Master Treasure Hunter (High Elf Male)
269489	Treasure Hunter (High Elf Female)
269490	Treasure Hunter (High Elf Female)
269491	Treasure Hunter (High Elf Female)
269492	Treasure Hunter (High Elf Female)
269493	Treasure Hunter (High Elf Female)
269494	Treasure Hunter (High Elf Female)
269495	Treasure Hunter (High Elf Female)
269496	Master Treasure Hunter (High Elf Female)
269497	Master Treasure Hunter (High Elf Female)
269498	Master Treasure Hunter (High Elf Female)
269499	Master Treasure Hunter (High Elf Female)
269500	Master Treasure Hunter (High Elf Female)
269501	Master Treasure Hunter (High Elf Female)
269502	Master Treasure Hunter (High Elf Female)
269503	Dyeable Master Treasure Hunter (High Elf Female)
269504	Dyeable Master Treasure Hunter (High Elf Female)
269505	Dyeable Master Treasure Hunter (High Elf Female)
269506	Dyeable Master Treasure Hunter (High Elf Female)
269507	Dyeable Master Treasure Hunter (High Elf Female)
269508	Dyeable Master Treasure Hunter (High Elf Female)
269509	Dyeable Master Treasure Hunter (High Elf Female)
269510	Treasure Hunter (Amani Male)
269511	Treasure Hunter (Amani Male)
269512	Treasure Hunter (Amani Male)
269513	Treasure Hunter (Amani Male)
269514	Treasure Hunter (Amani Male)
269515	Treasure Hunter (Amani Male)
269516	Treasure Hunter (Amani Male)
269517	Master Treasure Hunter (Amani Male)
269518	Master Treasure Hunter (Amani Male)
269519	Master Treasure Hunter (Amani Male)
269520	Master Treasure Hunter (Amani Male)
269521	Master Treasure Hunter (Amani Male)
269522	Master Treasure Hunter (Amani Male)
269523	Master Treasure Hunter (Amani Male)
269524	Dyeable Master Treasure Hunter (Amani Male)
269525	Dyeable Master Treasure Hunter (Amani Male)
269526	Dyeable Master Treasure Hunter (Amani Male)
269527	Dyeable Master Treasure Hunter (Amani Male)
269528	Dyeable Master Treasure Hunter (Amani Male)
269529	Dyeable Master Treasure Hunter (Amani Male)
269530	Dyeable Master Treasure Hunter (Amani Male)
269531	Treasure Hunter (Amani Female)
269532	Treasure Hunter (Amani Female)
269533	Treasure Hunter (Amani Female)
269534	Treasure Hunter (Amani Female)
269535	Treasure Hunter (Amani Female)
269536	Treasure Hunter (Amani Female)
269537	Treasure Hunter (Amani Female)
269538	Master Treasure Hunter (Amani Female)
269539	Master Treasure Hunter (Amani Female)
269540	Master Treasure Hunter (Amani Female)
269541	Master Treasure Hunter (Amani Female)
269542	Master Treasure Hunter (Amani Female)
269543	Master Treasure Hunter (Amani Female)
269544	Master Treasure Hunter (Amani Female)
269545	Dyeable Master Treasure Hunter (Amani Female)
269546	Dyeable Master Treasure Hunter (Amani Female)
269547	Dyeable Master Treasure Hunter (Amani Female)
269548	Dyeable Master Treasure Hunter (Amani Female)
269549	Dyeable Master Treasure Hunter (Amani Female)
269550	Dyeable Master Treasure Hunter (Amani Female)
269551	Dyeable Master Treasure Hunter (Amani Female)
269552	Treasure Hunter (Castanic Male)
269553	Treasure Hunter (Castanic Male)
269554	Treasure Hunter (Castanic Male)
269555	Treasure Hunter (Castanic Male)
269556	Treasure Hunter (Castanic Male)
269557	Treasure Hunter (Castanic Male)
269558	Treasure Hunter (Castanic Male)
269559	Master Treasure Hunter (Castanic Male)
269560	Master Treasure Hunter (Castanic Male)
269561	Master Treasure Hunter (Castanic Male)
269562	Master Treasure Hunter (Castanic Male)
269563	Master Treasure Hunter (Castanic Male)
269564	Master Treasure Hunter (Castanic Male)
269565	Master Treasure Hunter (Castanic Male)
269566	Dyeable Master Treasure Hunter (Castanic Male)
269567	Dyeable Master Treasure Hunter (Castanic Male)
269568	Dyeable Master Treasure Hunter (Castanic Male)
269569	Dyeable Master Treasure Hunter (Castanic Male)
269570	Dyeable Master Treasure Hunter (Castanic Male)
269571	Dyeable Master Treasure Hunter (Castanic Male)
269572	Dyeable Master Treasure Hunter (Castanic Male)
269573	Treasure Hunter (Castanic Female)
269574	Treasure Hunter (Castanic Female)
269575	Treasure Hunter (Castanic Female)
269576	Treasure Hunter (Castanic Female)
269577	Treasure Hunter (Castanic Female)
269578	Treasure Hunter (Castanic Female)
269579	Treasure Hunter (Castanic Female)
269580	Master Treasure Hunter (Castanic Female)
269581	Master Treasure Hunter (Castanic Female)
269582	Master Treasure Hunter (Castanic Female)
269583	Master Treasure Hunter (Castanic Female)
269584	Master Treasure Hunter (Castanic Female)
269585	Master Treasure Hunter (Castanic Female)
269586	Master Treasure Hunter (Castanic Female)
269587	Dyeable Master Treasure Hunter (Castanic Female)
269588	Dyeable Master Treasure Hunter (Castanic Female)
269589	Dyeable Master Treasure Hunter (Castanic Female)
269590	Dyeable Master Treasure Hunter (Castanic Female)
269591	Dyeable Master Treasure Hunter (Castanic Female)
269592	Dyeable Master Treasure Hunter (Castanic Female)
269593	Dyeable Master Treasure Hunter (Castanic Female)
269594	Treasure Hunter (Popori)
269595	Treasure Hunter (Popori)
269596	Treasure Hunter (Popori)
269597	Treasure Hunter (Popori)
269598	Treasure Hunter (Popori)
269599	Treasure Hunter (Popori)
269600	Treasure Hunter (Popori)
269601	Master Treasure Hunter (Popori)
269602	Master Treasure Hunter (Popori)
269603	Master Treasure Hunter (Popori)
269604	Master Treasure Hunter (Popori)
269605	Master Treasure Hunter (Popori)
269606	Master Treasure Hunter (Popori)
269607	Master Treasure Hunter (Popori)
269608	Dyeable Master Treasure Hunter (Popori)
269609	Dyeable Master Treasure Hunter (Popori)
269610	Dyeable Master Treasure Hunter (Popori)
269611	Dyeable Master Treasure Hunter (Popori)
269612	Dyeable Master Treasure Hunter (Popori)
269613	Dyeable Master Treasure Hunter (Popori)
269614	Dyeable Master Treasure Hunter (Popori)
269615	Treasure Hunter (Elin)
269616	Treasure Hunter (Elin)
269617	Treasure Hunter (Elin)
269618	Treasure Hunter (Elin)
269619	Treasure Hunter (Elin)
269620	Treasure Hunter (Elin)
269621	Treasure Hunter (Elin)
269622	Master Treasure Hunter (Elin)
269623	Master Treasure Hunter (Elin)
269624	Master Treasure Hunter (Elin)
269625	Master Treasure Hunter (Elin)
269626	Master Treasure Hunter (Elin)
269627	Master Treasure Hunter (Elin)
269628	Master Treasure Hunter (Elin)
269629	Dyeable Master Treasure Hunter (Elin)
269630	Dyeable Master Treasure Hunter (Elin)
269631	Dyeable Master Treasure Hunter (Elin)
269632	Dyeable Master Treasure Hunter (Elin)
269633	Dyeable Master Treasure Hunter (Elin)
269634	Dyeable Master Treasure Hunter (Elin)
269635	Dyeable Master Treasure Hunter (Elin)
269636	Treasure Hunter (Baraka)
269637	Treasure Hunter (Baraka)
269638	Treasure Hunter (Baraka)
269639	Treasure Hunter (Baraka)
269640	Treasure Hunter (Baraka)
269641	Treasure Hunter (Baraka)
269642	Treasure Hunter (Baraka)
269643	Master Treasure Hunter (Baraka)
269644	Master Treasure Hunter (Baraka)
269645	Master Treasure Hunter (Baraka)
269646	Master Treasure Hunter (Baraka)
269647	Master Treasure Hunter (Baraka)
269648	Master Treasure Hunter (Baraka)
269649	Master Treasure Hunter (Baraka)
269650	Dyeable Master Treasure Hunter (Baraka)
269651	Dyeable Master Treasure Hunter (Baraka)
269652	Dyeable Master Treasure Hunter (Baraka)
269653	Dyeable Master Treasure Hunter (Baraka)
269654	Dyeable Master Treasure Hunter (Baraka)
269655	Dyeable Master Treasure Hunter (Baraka)
269656	Dyeable Master Treasure Hunter (Baraka)
269657	Ornamental Flapper Headdress
269658	Ornamental Flapper Headdress
269659	Ornamental Flapper Headdress
269660	Ornamental Flapper Headdress
269661	Ornamental Flapper Headdress
269662	Ornamental Flapper Headdress
269663	Ornamental Flapper Headdress
269664	Treasure Hunter Bandana
269665	Treasure Hunter Bandana
269666	Treasure Hunter Bandana
269667	Treasure Hunter Bandana
269668	Treasure Hunter Bandana
269669	Treasure Hunter Bandana
269670	Treasure Hunter Bandana
269671	Equilibriwings
269672	Equilibriwings
269673	Equilibriwings
269674	Equilibriwings
269675	Equilibriwings
269676	Equilibriwings
269677	Equilibriwings
269678	Wings of the Fallen
269679	Wings of the Fallen
269680	Wings of the Fallen
269681	Wings of the Fallen
269682	Wings of the Fallen
269683	Wings of the Fallen
269684	Wings of the Fallen
269685	Blue Snuggletooth Shark
269686	Blue Snuggletooth Shark
269687	Blue Snuggletooth Shark
269688	Blue Snuggletooth Shark
269689	Blue Snuggletooth Shark
269690	Blue Snuggletooth Shark
269691	Blue Snuggletooth Shark
269692	Pink Snuggletooth Shark
269693	Pink Snuggletooth Shark
269694	Pink Snuggletooth Shark
269695	Pink Snuggletooth Shark
269696	Pink Snuggletooth Shark
269697	Pink Snuggletooth Shark
269698	Pink Snuggletooth Shark
269699	Petal Yukata (Human Male)
269700	Petal Yukata (Human Male)
269701	Petal Yukata (Human Male)
269702	Petal Yukata (Human Male)
269703	Petal Yukata (Human Male)
269704	Petal Yukata (Human Male)
269705	Petal Yukata (Human Male)
269706	Vivid Yukata (Human Male)
269707	Vivid Yukata (Human Male)
269708	Vivid Yukata (Human Male)
269709	Vivid Yukata (Human Male)
269710	Vivid Yukata (Human Male)
269711	Vivid Yukata (Human Male)
269712	Vivid Yukata (Human Male)
269713	Dyeable Vivid Yukata (Human Male)
269714	Dyeable Vivid Yukata (Human Male)
269715	Dyeable Vivid Yukata (Human Male)
269716	Dyeable Vivid Yukata (Human Male)
269717	Dyeable Vivid Yukata (Human Male)
269718	Dyeable Vivid Yukata (Human Male)
269719	Dyeable Vivid Yukata (Human Male)
269720	Petal Yukata (Human Female)
269721	Petal Yukata (Human Female)
269722	Petal Yukata (Human Female)
269723	Petal Yukata (Human Female)
269724	Petal Yukata (Human Female)
269725	Petal Yukata (Human Female)
269726	Petal Yukata (Human Female)
269727	Vivid Yukata (Human Female)
269728	Vivid Yukata (Human Female)
269729	Vivid Yukata (Human Female)
269730	Vivid Yukata (Human Female)
269731	Vivid Yukata (Human Female)
269732	Vivid Yukata (Human Female)
269733	Vivid Yukata (Human Female)
269734	Dyeable Vivid Yukata (Human Female)
269735	Dyeable Vivid Yukata (Human Female)
269736	Dyeable Vivid Yukata (Human Female)
269737	Dyeable Vivid Yukata (Human Female)
269738	Dyeable Vivid Yukata (Human Female)
269739	Dyeable Vivid Yukata (Human Female)
269740	Dyeable Vivid Yukata (Human Female)
269741	Petal Yukata (High Elf Male)
269742	Petal Yukata (High Elf Male)
269743	Petal Yukata (High Elf Male)
269744	Petal Yukata (High Elf Male)
269745	Petal Yukata (High Elf Male)
269746	Petal Yukata (High Elf Male)
269747	Petal Yukata (High Elf Male)
269748	Vivid Yukata (High Elf Male)
269749	Vivid Yukata (High Elf Male)
269750	Vivid Yukata (High Elf Male)
269751	Vivid Yukata (High Elf Male)
269752	Vivid Yukata (High Elf Male)
269753	Vivid Yukata (High Elf Male)
269754	Vivid Yukata (High Elf Male)
269755	Dyeable Vivid Yukata (High Elf Male)
269756	Dyeable Vivid Yukata (High Elf Male)
269757	Dyeable Vivid Yukata (High Elf Male)
269758	Dyeable Vivid Yukata (High Elf Male)
269759	Dyeable Vivid Yukata (High Elf Male)
269760	Dyeable Vivid Yukata (High Elf Male)
269761	Dyeable Vivid Yukata (High Elf Male)
269762	Petal Yukata (High Elf Female)
269763	Petal Yukata (High Elf Female)
269764	Petal Yukata (High Elf Female)
269765	Petal Yukata (High Elf Female)
269766	Petal Yukata (High Elf Female)
269767	Petal Yukata (High Elf Female)
269768	Petal Yukata (High Elf Female)
269769	Vivid Yukata (High Elf Female)
269770	Vivid Yukata (High Elf Female)
269771	Vivid Yukata (High Elf Female)
269772	Vivid Yukata (High Elf Female)
269773	Vivid Yukata (High Elf Female)
269774	Vivid Yukata (High Elf Female)
269775	Vivid Yukata (High Elf Female)
269776	Dyeable Vivid Yukata (High Elf Female)
269777	Dyeable Vivid Yukata (High Elf Female)
269778	Dyeable Vivid Yukata (High Elf Female)
269779	Dyeable Vivid Yukata (High Elf Female)
269780	Dyeable Vivid Yukata (High Elf Female)
269781	Dyeable Vivid Yukata (High Elf Female)
269782	Dyeable Vivid Yukata (High Elf Female)
269783	Petal Yukata (Amani Male)
269784	Petal Yukata (Amani Male)
269785	Petal Yukata (Amani Male)
269786	Petal Yukata (Amani Male)
269787	Petal Yukata (Amani Male)
269788	Petal Yukata (Amani Male)
269789	Petal Yukata (Amani Male)
269790	Vivid Yukata (Amani Male)
269791	Vivid Yukata (Amani Male)
269792	Vivid Yukata (Amani Male)
269793	Vivid Yukata (Amani Male)
269794	Vivid Yukata (Amani Male)
269795	Vivid Yukata (Amani Male)
269796	Vivid Yukata (Amani Male)
269797	Dyeable Vivid Yukata (Amani Male)
269798	Dyeable Vivid Yukata (Amani Male)
269799	Dyeable Vivid Yukata (Amani Male)
269800	Dyeable Vivid Yukata (Amani Male)
269801	Dyeable Vivid Yukata (Amani Male)
269802	Dyeable Vivid Yukata (Amani Male)
269803	Dyeable Vivid Yukata (Amani Male)
269804	Petal Yukata (Amani Female)
269805	Petal Yukata (Amani Female)
269806	Petal Yukata (Amani Female)
269807	Petal Yukata (Amani Female)
269808	Petal Yukata (Amani Female)
269809	Petal Yukata (Amani Female)
269810	Petal Yukata (Amani Female)
269811	Vivid Yukata (Amani Female)
269812	Vivid Yukata (Amani Female)
269813	Vivid Yukata (Amani Female)
269814	Vivid Yukata (Amani Female)
269815	Vivid Yukata (Amani Female)
269816	Vivid Yukata (Amani Female)
269817	Vivid Yukata (Amani Female)
269818	Dyeable Vivid Yukata (Amani Female)
269819	Dyeable Vivid Yukata (Amani Female)
269820	Dyeable Vivid Yukata (Amani Female)
269821	Dyeable Vivid Yukata (Amani Female)
269822	Dyeable Vivid Yukata (Amani Female)
269823	Dyeable Vivid Yukata (Amani Female)
269824	Dyeable Vivid Yukata (Amani Female)
269825	Petal Yukata (Castanic Male)
269826	Petal Yukata (Castanic Male)
269827	Petal Yukata (Castanic Male)
269828	Petal Yukata (Castanic Male)
269829	Petal Yukata (Castanic Male)
269830	Petal Yukata (Castanic Male)
269831	Petal Yukata (Castanic Male)
269832	Vivid Yukata (Castanic Male)
269833	Vivid Yukata (Castanic Male)
269834	Vivid Yukata (Castanic Male)
269835	Vivid Yukata (Castanic Male)
269836	Vivid Yukata (Castanic Male)
269837	Vivid Yukata (Castanic Male)
269838	Vivid Yukata (Castanic Male)
269839	Dyeable Vivid Yukata (Castanic Male)
269840	Dyeable Vivid Yukata (Castanic Male)
269841	Dyeable Vivid Yukata (Castanic Male)
